id,DASP,1,2,3,4,5,6,7,8,9,10
a834375dc099e913fc9e7668ac8c1404,"[10.0, 2.0, 5]",0,1,0,0,1.0,0,,0,,1
a952fd44dcf4befc7e95afb3090d9e5d,"[1.0, 2.0, 3, 4.0, 5.0, 10.0]",1,1,1,1,1.0,0,,0,,1
a972f8fb1fe8d854b46bd92c83f1df55,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
a977641d9816726f0a3d66502adeff48,"[8, 10.0, 2.0, 6.0]",0,1,0,0,0.0,1,,1,,1
a9a2697e134180944bfa16232a11aaa8,"[8, 10.0, 2.0, 6.0]",0,1,0,0,0.0,1,,1,,1
aa5aab54dabc58741db51328edd8fc10,"[1, 10.0]",1,0,0,0,0.0,0,,0,,1
ab9c2681eb4aa3c242c82fe2da9b938c,"[2.0, 1.0, 10.0, 3]",1,1,1,0,0.0,0,,0,,1
acb72f1f3b2898b62d6d841f999e5c77,"[1.0, 2, 3, 8.0, 10.0]",1,1,1,0,0.0,0,,1,,1
acfa6cdc59e4a9be916229bfe9df007c,"[1.0, 2.0, 3, 8.0, 10.0]",1,1,1,0,0.0,0,,1,,1
aeb5d235471b1595ebe5cc4edf30647d,"[3.0, 2.0, 10.0, 5.0]",0,1,1,0,1.0,0,,0,,1
af9e16b307ac68a75910a123c24fdb75,"[1.0, 2.0, 3.0, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
b01cef0ea59256ae16256201636213dd,"[2, 10.0, 4]",0,1,0,1,0.0,0,,0,,1
b08a61486f04d83f87538f14c3ced71f,"[1.0, 2.0, 3, 5.0, 8.0, 10.0]",1,1,1,0,1.0,0,,1,,1
b0943049dac6770c1fb794cfe1e570ba,"[8, 1, 10.0, 4]",1,0,0,1,0.0,0,,1,,1
b0f60b7bb340548ad9dbf64f74a62546,"[2.0, 10.0, 3]",0,1,1,0,0.0,0,,0,,1
b4551d6736518b790e50538c256f528c,"[10.0, 2.0, 4]",0,1,0,1,0.0,0,,0,,1
b5166d209f43c33796555e744540014c,"[1.0, 2.0, 3, 8.0, 10.0]",1,1,1,0,0.0,0,,1,,1
b573dbf75be1f453678ff395fed3e2bb,"[2, 10.0, 4]",0,1,0,1,0.0,0,,0,,1
b5d33826cf079ca957913c2e96f88ca7,"[1.0, 2.0, 3, 8.0, 10.0]",1,1,1,0,0.0,0,,1,,1
b6714bfd830a4ab912d6f9919031c632,"[8.0, 3.0, 2.0, 10.0]",0,1,1,0,0.0,0,,1,,1
b6f710c491587593452e97b5e0e61591,"[2.0, 3, 6.0, 8, 10.0]",0,1,1,0,0.0,1,,1,,1
b7467da073c5c80750ad5740fec17c8d,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
b79acb07be86c013a5a860ed1f3df20e,"[8.0, 1.0, 10.0]",1,0,0,0,0.0,0,,1,,1
b7ab48206bb0a06aeda50deceddbeeca,"[8.0, 10.0]",0,0,0,0,0.0,0,,1,,1
b7b273dcda5b51a458a63217bc707d65,"[8, 2.0, 10.0]",0,1,0,0,0.0,0,,1,,1
b7b48660c4fcc5a1fa65b71ef39203ad,"[8.0, 2.0, 10.0]",0,1,0,0,0.0,0,,1,,1
b85717bcac15ccc2af8357c1f523838d,"[3, 1.0, 2, 10.0]",1,1,1,0,0.0,0,,0,,1
b9278412bff790d789cfa453108f4e10,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
b9791537081b1cd34088e89ab81f3409,"[8.0, 3, 2, 10.0]",0,1,1,0,0.0,0,,1,,1
ba2c65a3529f067ab9a620fdfd49e889,"[1.0, 10.0]",1,0,0,0,0.0,0,,0,,1
ba398b0756615ac6deb5f6b75e166043,"[2.0, 3, 6.0, 8.0, 10.0]",0,1,1,0,0.0,1,,1,,1
bac37773ed7fc5b30ac7b57874456124,"[1, 10.0]",1,0,0,0,0.0,0,,0,,1
bc4766ad8fa85552be66a94d3e21c639,"[1.0, 2, 3, 4, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
bceadcc140d54735bb49d5d0af2c7c80,"[8, 10.0]",0,0,0,0,0.0,0,,1,,1
bd8fb94ce68305d53b7cb2378211008b,"[8, 10.0]",0,0,0,0,0.0,0,,1,,1
c0a55122072a2af24cff4ed6f967efa4,"[1.0, 2.0, 3.0, 5.0, 8.0, 10.0]",1,1,1,0,1.0,0,,1,,1
c155eecdc6d42d9427b489da45d75627,"[1.0, 2.0, 4.0, 5.0, 10.0]",1,1,0,1,1.0,0,,0,,1
c206245d6caa7135bccfbab9f4404d23,"[2.0, 1.0, 10.0, 3.0]",1,1,1,0,0.0,0,,0,,1
c26f124badb3b7c335a0ecf0008d7664,"[1.0, 2.0, 3, 5.0, 8.0, 10.0]",1,1,1,0,1.0,0,,1,,1
c2b1bcb2fd86143a07872d286e7551d1,"[1.0, 2.0, 3, 8, 10.0]",1,1,1,0,0.0,0,,1,,1
c32d761855f0c46fd555357d55d2ecf8,"[3, 1.0, 2, 10.0]",1,1,1,0,0.0,0,,0,,1
c3c24082822b14b25b98fa36f3d48677,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
c3e8accae894031973612246f30e22e0,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
c43e84e2949f1f374bee86a12b7699f7,"[1.0, 2.0, 4.0, 5.0, 10.0]",1,1,0,1,1.0,0,,0,,1
c6b8e96318dcdae39397fab04d3f8311,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
c7ddafd6b4e97eef724606d4d0734680,"[10.0, 2.0]",0,1,0,0,0.0,0,,0,,1
c93667344fa502cc7166f77c5edbfecc,"[2.0, 1.0, 10.0, 3]",1,1,1,0,0.0,0,,0,,1
c95eab7cb390c02c35b58527b2853485,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
c9955f0b5d7553e55284fa7e82017c1e,"[2.0, 3, 5, 8, 10.0]",0,1,1,0,1.0,0,,1,,1
cb01d4e260c5a26df17ff348a50e6d3e,"[1.0, 2.0, 3, 4.0, 5.0, 8, 10.0]",1,1,1,1,1.0,0,,1,,1
cb3bc4b930a98627b90df11e69bc5ce4,"[1, 10.0]",1,0,0,0,0.0,0,,0,,1
cd456e25f831bd62a20244dc3835aaa1,"[2.0, 5.0, 6.0, 8, 10.0]",0,1,0,0,1.0,1,,1,,1
cd5d4b64f56290e306066f132b76be86,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
cd6c4a3a8eba34e4dd633dbd3fdf56a4,"[1.0, 2, 3, 4, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
cfd0c3461a7ba813b8ca80c6571d969a,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
cff913efd1c50e4cdc2fe73cd7b49970,"[1.0, 10.0, 3.0, 5.0]",1,0,1,0,1.0,0,,0,,1
d13fdf3c09cdc6be10c4a23c84872801,"[8, 2.0, 10.0, 3]",0,1,1,0,0.0,0,,1,,1
d2c1ef0f9a029ffbc83057186c0ad6bc,"[2.0, 3, 6.0, 8.0, 10.0]",0,1,1,0,0.0,1,,1,,1
d3090b7973f19569d439c7b89a70edb2,"[10.0, 2.0]",0,1,0,0,0.0,0,,0,,1
d4cc986289fea5a415196e8f598143db,"[1.0, 2.0, 3.0, 4.0, 5.0, 10.0]",1,1,1,1,1.0,0,,0,,1
d54d9d7b61cef6e1d8b15fc785b106be,"[1.0, 2.0, 4.0, 5, 10.0]",1,1,0,1,1.0,0,,0,,1
d7394b6244995de43d9542b937675520,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
d813e6a1d3f2a9f4978f49c8912ec63b,"[1.0, 2.0, 3.0, 4.0, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
d8ac5210061a3934cc9719e6a7767871,"[2.0, 3, 6.0, 8, 10.0]",0,1,1,0,0.0,1,,1,,1
d8c55cf489dc15c17fcb741619f212a7,"[1.0, 2.0, 3, 4.0, 5.0, 8, 10.0]",1,1,1,1,1.0,0,,1,,1
d8ceb5a3c196aa91cc3d5b9af9994808,"[1, 10.0]",1,0,0,0,0.0,0,,0,,1
d8fde2db7a33dfd514317f4d1be94f63,"[1.0, 2.0, 3, 4.0, 5, 10.0]",1,1,1,1,1.0,0,,0,,1
d9355e7c9a5f06980bc4f57ff8013e3f,"[1.0, 2.0, 3, 4.0, 5.0, 8.0, 10.0]",1,1,1,1,1.0,0,,1,,1
db01c424e00222bde509d610d660670e,"[2.0, 10.0, 3]",0,1,1,0,0.0,0,,0,,1
dde77fad873fc09aca4825971a6bf4ab,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
df3d8eee9617b1c68bb8c38e3d6fb568,"[2.0, 3.0, 4, 8.0, 10.0]",0,1,1,1,0.0,0,,1,,1
df5b65dee07e55ec60d755a8f5ff9f1f,"[8.0, 3, 2, 10.0]",0,1,1,0,0.0,0,,1,,1
dfb5e171d127be05bb85ece327756da5,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
dfbfe24fb3acc23c2430ae3919e5bc31,"[2.0, 10.0, 3, 4]",0,1,1,1,0.0,0,,0,,1
e01ab8b006611d8612a81724edcfdc02,"[8.0, 3, 2, 10.0]",0,1,1,0,0.0,0,,1,,1
e086ab2c488d7f2249f72fb0483ee475,"[3, 1.0, 2, 10.0]",1,1,1,0,0.0,0,,0,,1
e0c2386091ac375d74453bbb0eae8394,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
e16849d8ef91427828b96880539f2f0b,"[1.0, 2.0, 3, 6.0, 8.0, 10.0]",1,1,1,0,0.0,1,,1,,1
e1d0af6b9277b8e398437f0d1b6cfb41,"[10.0, 2, 3, 4]",0,1,1,1,0.0,0,,0,,1
e2117027860c722f6a93dc1d0f780e09,"[3, 1.0, 2, 10.0]",1,1,1,0,0.0,0,,0,,1
e23fb1c5fe80a13c5134ae52d9d56e2a,"[1.0, 2.0, 3, 6.0, 8.0, 10.0]",1,1,1,0,0.0,1,,1,,1
e2dda0c9e522b33850e617d356b85d16,"[2.0, 10.0]",0,1,0,0,0.0,0,,0,,1
e3e0de127bf5f06f5bf34ef86c63ef4a,"[2.0, 3, 6.0, 8, 10.0]",0,1,1,0,0.0,1,,1,,1
e42f79800a4c6a1bf6fded5cf76c5b5e,"[8.0, 2.0, 10.0, 3]",0,1,1,0,0.0,0,,1,,1
e43d57a93a3b3c88f95bec0f5070f27b,"[1.0, 2.0, 3.0, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
e4656d8f10a5942639965e61629f320a,"[2.0, 3.0, 5.0, 6.0, 8.0, 10.0]",0,1,1,0,1.0,1,,1,,1
e56035bd20f238cb9c51827929568f6b,"[8, 10.0, 2.0, 6.0]",0,1,0,0,0.0,1,,1,,1
e7e3f0903fafd53582326a487b1dfdbf,"[2.0, 10.0, 3]",0,1,1,0,0.0,0,,0,,1
e96ac06cbc1f57f65cb97d5b9c94ad67,"[8.0, 3, 2, 10.0]",0,1,1,0,0.0,0,,1,,1
e97095d817a8c31fc516a7c82778eb11,"[2.0, 3, 6.0, 8, 10.0]",0,1,1,0,0.0,1,,1,,1
ea096063d63d26cc1cccfb57d4814bf9,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
eadd1dec2e8e88794da13cef9775a37a,"[8, 10.0, 2, 4]",0,1,0,1,0.0,0,,1,,1
eb98fd734701d6fbd6a0f61b3423030e,"[2.0, 3, 5, 6.0, 8, 10.0]",0,1,1,0,1.0,1,,1,,1
ecb01576c9b028c5be086804a41ced45,"[1.0, 10.0, 2.0, 5]",1,1,0,0,1.0,0,,0,,1
ecc174f0c0503ec1b833e6b36c5a2525,"[10.0, 2.0, 5.0]",0,1,0,0,1.0,0,,0,,1
ee686c1134498ebb2157cb061acc2b75,"[1.0, 2.0, 3, 8.0, 10.0]",1,1,1,0,0.0,0,,1,,1
eea2bcc967b723b1b073baf1b6f6c78a,"[2, 10.0, 4, 5.0]",0,1,0,1,1.0,0,,0,,1
efcc82e36c50ae63d987f95515d36a25,"[10.0, 2.0, 4]",0,1,0,1,0.0,0,,0,,1
efd7ece9d97357eee3ee7bd746b1c858,"[1.0, 2.0, 3, 4.0, 8, 10.0]",1,1,1,1,0.0,0,,1,,1
f04749c83261ae0dcba99d1590d42136,"[10.0, 2.0, 4]",0,1,0,1,0.0,0,,0,,1
f0f27a563953c88c95031b53f4bde0dd,"[8, 2.0, 10.0]",0,1,0,0,0.0,0,,1,,1
f1ea473a82f71ea6451d3e101175ffa8,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
f405291c759364a521641cee4b2020fd,"[1.0, 2.0, 3, 8.0, 10.0]",1,1,1,0,0.0,0,,1,,1
f5894112150c91e93db6c06ac0410e03,"[1.0, 2.0, 3, 4.0, 5.0, 8.0, 10.0]",1,1,1,1,1.0,0,,1,,1
f5f3ada03ff33a21fc3076639a98db7b,"[2.0, 10.0, 3, 4]",0,1,1,1,0.0,0,,0,,1
f6734f638e53f58f91263252d5471c3c,"[2.0, 3, 6.0, 8, 10.0]",0,1,1,0,0.0,1,,1,,1
f6f5761390b70487e0c83a40e75ac9df,"[1.0, 2.0, 3, 5.0, 8, 10.0]",1,1,1,0,1.0,0,,1,,1
f73768e16680cd9fffd24f529e8a6083,"[1.0, 2.0, 3, 4.0, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
f7b9c311f155b5ce7ff162bb6ccd7d82,"[8, 10.0]",0,0,0,0,0.0,0,,1,,1
f8c5b48c550e4b2b594f12daba0a187a,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
f8d0485a3e66fecddc7d0121314e05e0,"[1.0, 10.0]",1,0,0,0,0.0,0,,0,,1
f9d512951971f39f93ab2906babb9a6e,"[10.0, 2.0]",0,1,0,0,0.0,0,,0,,1
fa4e06a8d9de5f2273b4da41d83017b6,"[1.0, 2.0, 3, 4, 5.0, 8.0, 10.0]",1,1,1,1,1.0,0,,1,,1
fa95365ad70e58e4fc681ec533bc3d72,"[2.0, 10.0, 3, 4]",0,1,1,1,0.0,0,,0,,1
fadb197a67f888e905854b7ead2331a1,"[2.0, 3, 6.0, 8.0, 10.0]",0,1,1,0,0.0,1,,1,,1
fbcbee18243c2cc098af9facd2236fee,"[1.0, 2.0, 3, 4, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
fbd7c25f827cacfe7fc9c532ce23e962,"[2.0, 3, 6.0, 8, 10.0]",0,1,1,0,0.0,1,,1,,1
fc2b88d194347a48a9f16fd4adebace9,"[1.0, 2.0, 3.0, 4.0, 5.0, 8.0, 10.0]",1,1,1,1,1.0,0,,1,,1
fd440ad61fe8561629c007df15364589,"[1.0, 2.0, 3, 4.0, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
fea63b3902cc67b80563b0dcc7e46689,"[2.0, 3, 4, 5, 10.0]",0,1,1,1,1.0,0,,0,,1
ff697b9d3d3c7ced362be9845734ac99,"[10.0, 2.0, 5.0]",0,1,0,0,1.0,0,,0,,1
ff95df5ccdc02f17b277f85d2de38098,"[8, 2.0, 10.0]",0,1,0,0,0.0,0,,1,,1
